difficulty,no. of games,wins,loss,win (%),avg. win time (m/s),no. of guesses,avg. guesses in win,total elapsed time (ms),
EXPERT,393,89,304,22.646310432569976,377.17275113483146,1621,3.5730337078651684,153120.904828,
