difficulty,no. of games,wins,loss,win (%),avg. win time (m/s),no. of guesses,avg. guesses in win,total elapsed time (ms),
EXPERT,404,111,293,27.475247524752476,322.4813508198198,1695,3.8018018018018016,207559.425346,
