difficulty,no. of games,wins,loss,win (%),avg. win time (m/s),no. of guesses,avg. guesses in win,total elapsed time (ms),
INTERMEDIATE,500,334,166,66.8,5330.075592808384,1462,2.8233532934131738,2467891.887247,
