difficulty,no. of games,wins,loss,win (%),avg. win time (m/s),no. of guesses,avg. guesses in win,total elapsed time (ms),
INTERMEDIATE,8360,6093,2267,72.88277511961722,2783.6341294311505,19662,2.0620384047267355,2.0104307799631E7,
