difficulty,no. of games,wins,loss,win (%),avg. win time (m/s),no. of guesses,avg. guesses in win,total elapsed time (ms),
INTERMEDIATE,429,333,96,77.62237762237763,1472.1732427297297,1018,2.225225225225225,657298.150441,
