difficulty,no. of games,wins,loss,win (%),avg. win time (m/s),no. of guesses,avg. guesses in win,total elapsed time (ms),
INTERMEDIATE,430,321,109,74.65116279069768,1602.8820480965733,1010,2.115264797507788,724999.407359,
