difficulty,no. of games,wins,loss,win (%),avg. win time (m/s),no. of guesses,avg. guesses in win,total elapsed time (ms),
EXPERT,379,87,292,22.95514511873351,1317.2460126436781,1603,4.126436781609195,244906.5603,
