difficulty,no. of games,wins,loss,win (%),avg. win time (m/s),no. of guesses,avg. guesses in win,total elapsed time (ms),
EXPERT,395,101,294,25.569620253164555,352.0642801980198,1562,3.8118811881188117,174006.8693,
