difficulty,no. of games,wins,loss,win (%),avg. win time (m/s),no. of guesses,avg. guesses in win,total elapsed time (ms),
EXPERT,399,101,298,25.31328320802005,256.2055617128713,1629,3.504950495049505,171303.34189,
