difficulty,no. of games,wins,loss,win (%),avg. win time (m/s),no. of guesses,avg. guesses in win,total elapsed time (ms),
INTERMEDIATE,424,317,107,74.76415094339622,2961.824521362776,986,2.1198738170347005,1264618.786428,
