difficulty,no. of games,wins,loss,win (%),avg. win time (m/s),no. of guesses,avg. guesses in win,total elapsed time (ms),
EXPERT,500,104,396,20.8,1662.496603846154,2363,4.8076923076923075,736004.0942,
