difficulty,no. of games,wins,loss,win (%),avg. win time (m/s),no. of guesses,avg. guesses in win,total elapsed time (ms),
BEGINNER,8764,8038,726,91.71611136467367,91.68076152761881,14959,1.6378452351331176,788388.685221,
