difficulty,no. of games,wins,loss,win (%),avg. win time (m/s),no. of guesses,avg. guesses in win,total elapsed time (ms),
EXPERT,500,88,412,17.599999999999998,1136.9152272727272,2311,4.693181818181818,367288.3517,
