difficulty,no. of games,wins,loss,win (%),avg. win time (m/s),no. of guesses,avg. guesses in win,total elapsed time (ms),
INTERMEDIATE,423,313,110,73.99527186761229,1326.435941942492,982,2.0926517571884986,577944.112057,
