difficulty,no. of games,wins,loss,win (%),avg. win time (m/s),no. of guesses,avg. guesses in win,total elapsed time (ms),
INTERMEDIATE,418,316,102,75.5980861244019,1887.7357222056962,989,2.1360759493670884,925490.610169,
