difficulty,no. of games,wins,loss,win (%),avg. win time (m/s),no. of guesses,avg. guesses in win,total elapsed time (ms),
EXPERT,399,102,297,25.563909774436087,1101.5447702843137,1723,4.450980392156863,293335.195227,
