difficulty,no. of games,wins,loss,win (%),avg. win time (m/s),no. of guesses,avg. guesses in win,total elapsed time (ms),
EXPERT,396,107,289,27.02020202020202,180.3064634953271,1539,3.7196261682242993,71436.498871,
