difficulty,no. of games,wins,loss,win (%),avg. win time (m/s),no. of guesses,avg. guesses in win,total elapsed time (ms),
EXPERT,395,87,308,22.025316455696203,218.61383681609195,1563,3.586206896551724,80352.644466,
