difficulty,no. of games,wins,loss,win (%),avg. win time (m/s),no. of guesses,avg. guesses in win,total elapsed time (ms),
EXPERT,404,102,302,25.247524752475247,219.85754215686273,1689,3.715686274509804,249019.0187,
