difficulty,no. of games,wins,loss,win (%),avg. win time (m/s),no. of guesses,avg. guesses in win,total elapsed time (ms),
EXPERT,396,104,292,26.262626262626267,889.3644528846154,1679,3.5865384615384617,207254.4213,
