difficulty,no. of games,wins,loss,win (%),avg. win time (m/s),no. of guesses,avg. guesses in win,total elapsed time (ms),
EXPERT,393,105,288,26.717557251908396,1447.6678980952381,1655,4.076190476190476,392626.8889,
