difficulty,no. of games,wins,loss,win (%),avg. win time (m/s),no. of guesses,avg. guesses in win,total elapsed time (ms),
BEGINNER,10000,8127,1873,81.27,367.2023366863541,23302,2.1495016611295683,3979159.097889,
