difficulty,no. of games,wins,loss,win (%),avg. win time (m/s),no. of guesses,avg. guesses in win,total elapsed time (ms),
EXPERT,74,29,45,39.189189189189186,2569.725829172414,371,5.137931034482759,241694.957769,
