difficulty,no. of games,wins,loss,win (%),avg. win time (m/s),no. of guesses,avg. guesses in win,total elapsed time (ms),
EXPERT,500,92,408,18.4,1158.6295100108696,2275,4.554347826086956,394062.056039,
