difficulty,no. of games,wins,loss,win (%),avg. win time (m/s),no. of guesses,avg. guesses in win,total elapsed time (ms),
INTERMEDIATE,415,317,98,76.3855421686747,811.155412037855,942,2.085173501577287,333935.347134,
