difficulty,no. of games,wins,loss,win (%),avg. win time (m/s),no. of guesses,avg. guesses in win,total elapsed time (ms),
INTERMEDIATE,421,332,89,78.85985748218528,2505.793464072289,971,2.1506024096385543,1045572.323407,
