difficulty,no. of games,wins,loss,win (%),avg. win time (m/s),no. of guesses,avg. guesses in win,total elapsed time (ms),
INTERMEDIATE,431,318,113,73.78190255220419,1369.8884125754716,1018,2.191823899371069,571792.628779,
